Store,ScenarioLevel,Year,Month,StandardShippingCost
GR8PTDIL63QU,Budget,1996,04,9.450
GR8PTDIL63QU,Budget,1996,05,8.450
GR8PTDIL63QU,Budget,1996,06,9.450
GR8PTDIL63QU,Budget,1996,07,10.450
GR8PTDIL63QU,Budget,1996,08,10.450
GR8PTDIL63QU,Budget,1996,09,10.450
GR8PTDIL63QU,Budget,1996,10,10.450
GR8PTDIL63QU,Budget,1996,11,9.450
GR8PTDIL63QU,Budget,1996,12,8.450
IU8R75RL50WK,Actual,1995,01,8.100
IU8R75RL50WK,Actual,1995,02,8.550
IU8R75RL50WK,Actual,1995,03,9.270
IU8R75RL50WK,Actual,1995,04,8.550
IU8R75RL50WK,Actual,1995,05,9.000
IU8R75RL50WK,Actual,1995,06,9.630
IU8R75RL50WK,Actual,1995,07,9.540
IU8R75RL50WK,Actual,1995,08,8.730
IU8R75RL50WK,Actual,1995,09,8.910
IU8R75RL50WK,Actual,1995,10,9.720
IU8R75RL50WK,Actual,1995,11,9.540
IU8R75RL50WK,Actual,1995,12,9.450
IU8R75RL50WK,Actual,1996,01,8.640
IU8R75RL50WK,Actual,1996,02,9.540
IU8R75RL50WK,Actual,1996,03,9.900
IU8R75RL50WK,Actual,1996,04,8.910
IU8R75RL50WK,Actual,1996,05,8.100
IU8R75RL50WK,Actual,1996,06,8.370
IU8R75RL50WK,Budget,1996,01,8.450
IU8R75RL50WK,Budget,1996,02,9.450
IU8R75RL50WK,Budget,1996,03,9.450
IU8R75RL50WK,Budget,1996,04,9.450
IU8R75RL50WK,Budget,1996,05,9.450
IU8R75RL50WK,Budget,1996,06,10.450
IU8R75RL50WK,Budget,1996,07,8.450
IU8R75RL50WK,Budget,1996,08,9.450
IU8R75RL50WK,Budget,1996,09,8.450
IU8R75RL50WK,Budget,1996,10,10.450
IU8R75RL50WK,Budget,1996,11,8.450
IU8R75RL50WK,Budget,1996,12,10.450
TMJ4XFUCNXO0,Actual,1995,01,7.920
TMJ4XFUCNXO0,Actual,1995,02,7.920
TMJ4XFUCNXO0,Actual,1995,03,7.920
TMJ4XFUCNXO0,Actual,1995,04,7.520
TMJ4XFUCNXO0,Actual,1995,05,7.280
TMJ4XFUCNXO0,Actual,1995,06,8.080
TMJ4XFUCNXO0,Actual,1995,07,7.600
TMJ4XFUCNXO0,Actual,1995,08,7.680
TMJ4XFUCNXO0,Actual,1995,09,7.520
TMJ4XFUCNXO0,Actual,1995,10,7.600
TMJ4XFUCNXO0,Actual,1995,11,8.000
TMJ4XFUCNXO0,Actual,1995,12,7.600
TMJ4XFUCNXO0,Actual,1996,01,7.680
TMJ4XFUCNXO0,Actual,1996,02,8.320
TMJ4XFUCNXO0,Actual,1996,03,7.760
TMJ4XFUCNXO0,Actual,1996,04,8.240
TMJ4XFUCNXO0,Actual,1996,05,8.720
TMJ4XFUCNXO0,Actual,1996,06,7.280
TMJ4XFUCNXO0,Budget,1996,01,7.400
TMJ4XFUCNXO0,Budget,1996,02,8.400
TMJ4XFUCNXO0,Budget,1996,03,9.400
TMJ4XFUCNXO0,Budget,1996,04,9.400
TMJ4XFUCNXO0,Budget,1996,05,7.400
TMJ4XFUCNXO0,Budget,1996,06,8.400
TMJ4XFUCNXO0,Budget,1996,07,7.400
TMJ4XFUCNXO0,Budget,1996,08,9.400
TMJ4XFUCNXO0,Budget,1996,09,7.400
TMJ4XFUCNXO0,Budget,1996,10,7.400
TMJ4XFUCNXO0,Budget,1996,11,8.400
TMJ4XFUCNXO0,Budget,1996,12,8.400
GP2GRVEJ9ZIK,Actual,1995,01,6.860
GP2GRVEJ9ZIK,Actual,1995,02,7.210
GP2GRVEJ9ZIK,Actual,1995,03,7.630
GP2GRVEJ9ZIK,Actual,1995,04,6.300
GP2GRVEJ9ZIK,Actual,1995,05,6.650
GP2GRVEJ9ZIK,Actual,1995,06,6.580
GP2GRVEJ9ZIK,Actual,1995,07,7.140
GP2GRVEJ9ZIK,Actual,1995,08,6.790
GP2GRVEJ9ZIK,Actual,1995,09,6.790
GP2GRVEJ9ZIK,Actual,1995,10,6.510
GP2GRVEJ9ZIK,Actual,1995,11,7.280
GP2GRVEJ9ZIK,Actual,1995,12,7.420
GP2GRVEJ9ZIK,Actual,1996,01,6.440
GP2GRVEJ9ZIK,Actual,1996,02,7.000
GP2GRVEJ9ZIK,Actual,1996,03,6.790
GP2GRVEJ9ZIK,Actual,1996,04,7.350
GP2GRVEJ9ZIK,Actual,1996,05,6.300
GP2GRVEJ9ZIK,Actual,1996,06,7.000
GP2GRVEJ9ZIK,Budget,1996,01,8.350
GP2GRVEJ9ZIK,Budget,1996,02,8.350
GP2GRVEJ9ZIK,Budget,1996,03,6.350
GP2GRVEJ9ZIK,Budget,1996,04,8.350
GP2GRVEJ9ZIK,Budget,1996,05,6.350
GP2GRVEJ9ZIK,Budget,1996,06,8.350
GP2GRVEJ9ZIK,Budget,1996,07,8.350
GP2GRVEJ9ZIK,Budget,1996,08,6.350
GP2GRVEJ9ZIK,Budget,1996,09,8.350
GP2GRVEJ9ZIK,Budget,1996,10,6.350
GP2GRVEJ9ZIK,Budget,1996,11,8.350
GP2GRVEJ9ZIK,Budget,1996,12,7.350
LVJM4EJAG510,Actual,1995,01,8.000
LVJM4EJAG510,Actual,1995,02,7.840
LVJM4EJAG510,Actual,1995,03,7.280
LVJM4EJAG510,Actual,1995,04,8.240
LVJM4EJAG510,Actual,1995,05,7.520
LVJM4EJAG510,Actual,1995,06,7.280
LVJM4EJAG510,Actual,1995,07,8.800
LVJM4EJAG510,Actual,1995,08,7.600
LVJM4EJAG510,Actual,1995,09,7.600
LVJM4EJAG510,Actual,1995,10,8.080
LVJM4EJAG510,Actual,1995,11,7.520
LVJM4EJAG510,Actual,1995,12,7.600
LVJM4EJAG510,Actual,1996,01,8.320
LVJM4EJAG510,Actual,1996,02,8.240
LVJM4EJAG510,Actual,1996,03,7.280
LVJM4EJAG510,Actual,1996,04,8.480
LVJM4EJAG510,Actual,1996,05,8.800
LVJM4EJAG510,Actual,1996,06,7.600
LVJM4EJAG510,Budget,1996,01,9.400
LVJM4EJAG510,Budget,1996,02,9.400
LVJM4EJAG510,Budget,1996,03,7.400
LVJM4EJAG510,Budget,1996,04,7.400
LVJM4EJAG510,Budget,1996,05,7.400
LVJM4EJAG510,Budget,1996,06,8.400
LVJM4EJAG510,Budget,1996,07,9.400
LVJM4EJAG510,Budget,1996,08,8.400
LVJM4EJAG510,Budget,1996,09,8.400
LVJM4EJAG510,Budget,1996,10,9.400
LVJM4EJAG510,Budget,1996,11,9.400
LVJM4EJAG510,Budget,1996,12,8.400
VTVGNGA5HFIW,Actual,1995,01,8.100
VTVGNGA5HFIW,Actual,1995,02,8.640
VTVGNGA5HFIW,Actual,1995,03,9.630
VTVGNGA5HFIW,Actual,1995,04,8.640
VTVGNGA5HFIW,Actual,1995,05,9.450
VTVGNGA5HFIW,Actual,1995,06,9.090
VTVGNGA5HFIW,Actual,1995,07,8.100
VTVGNGA5HFIW,Actual,1995,08,8.820
VTVGNGA5HFIW,Actual,1995,09,8.190
VTVGNGA5HFIW,Actual,1995,10,8.730
VTVGNGA5HFIW,Actual,1995,11,9.900
VTVGNGA5HFIW,Actual,1995,12,8.550
VTVGNGA5HFIW,Actual,1996,01,9.720
VTVGNGA5HFIW,Actual,1996,02,8.460
VTVGNGA5HFIW,Actual,1996,03,9.270
VTVGNGA5HFIW,Actual,1996,04,9.900
VTVGNGA5HFIW,Actual,1996,05,9.540
VTVGNGA5HFIW,Actual,1996,06,9.540
VTVGNGA5HFIW,Budget,1996,01,8.450
VTVGNGA5HFIW,Budget,1996,02,8.450
VTVGNGA5HFIW,Budget,1996,03,10.450
VTVGNGA5HFIW,Budget,1996,04,9.450
VTVGNGA5HFIW,Budget,1996,05,10.450
VTVGNGA5HFIW,Budget,1996,06,9.450
VTVGNGA5HFIW,Budget,1996,07,10.450
VTVGNGA5HFIW,Budget,1996,08,9.450
VTVGNGA5HFIW,Budget,1996,09,10.450
VTVGNGA5HFIW,Budget,1996,10,9.450
VTVGNGA5HFIW,Budget,1996,11,8.450
VTVGNGA5HFIW,Budget,1996,12,9.450
HMGDMZWXS1SF,Actual,1995,01,5.760
HMGDMZWXS1SF,Actual,1995,02,6.240
HMGDMZWXS1SF,Actual,1995,03,5.400
HMGDMZWXS1SF,Actual,1995,04,5.820
HMGDMZWXS1SF,Actual,1995,05,6.240
HMGDMZWXS1SF,Actual,1995,06,6.060
HMGDMZWXS1SF,Actual,1995,07,6.600
HMGDMZWXS1SF,Actual,1995,08,6.180
HMGDMZWXS1SF,Actual,1995,09,6.360
HMGDMZWXS1SF,Actual,1995,10,6.060
HMGDMZWXS1SF,Actual,1995,11,6.300
HMGDMZWXS1SF,Actual,1995,12,5.400
HMGDMZWXS1SF,Actual,1996,01,6.180
HMGDMZWXS1SF,Actual,1996,02,5.640
HMGDMZWXS1SF,Actual,1996,03,5.880
HMGDMZWXS1SF,Actual,1996,04,5.820
HMGDMZWXS1SF,Actual,1996,05,6.300
HMGDMZWXS1SF,Actual,1996,06,6.060
HMGDMZWXS1SF,Budget,1996,01,6.300
HMGDMZWXS1SF,Budget,1996,02,7.300
HMGDMZWXS1SF,Budget,1996,03,5.300
HMGDMZWXS1SF,Budget,1996,04,6.300
HMGDMZWXS1SF,Budget,1996,05,6.300
HMGDMZWXS1SF,Budget,1996,06,5.300
HMGDMZWXS1SF,Budget,1996,07,6.300
HMGDMZWXS1SF,Budget,1996,08,7.300
HMGDMZWXS1SF,Budget,1996,09,7.300
HMGDMZWXS1SF,Budget,1996,10,6.300
HMGDMZWXS1SF,Budget,1996,11,5.300
HMGDMZWXS1SF,Budget,1996,12,7.300
UB52BMT1MZMX,Actual,1995,01,7.440
UB52BMT1MZMX,Actual,1995,02,7.520
UB52BMT1MZMX,Actual,1995,03,7.600
UB52BMT1MZMX,Actual,1995,04,7.440
UB52BMT1MZMX,Actual,1995,05,8.480
UB52BMT1MZMX,Actual,1995,06,7.280
UB52BMT1MZMX,Actual,1995,07,8.000
UB52BMT1MZMX,Actual,1995,08,7.760
UB52BMT1MZMX,Actual,1995,09,8.160
UB52BMT1MZMX,Actual,1995,10,8.800
UB52BMT1MZMX,Actual,1995,11,8.400
UB52BMT1MZMX,Actual,1995,12,7.680
UB52BMT1MZMX,Actual,1996,01,8.080
UB52BMT1MZMX,Actual,1996,02,7.360
UB52BMT1MZMX,Actual,1996,03,7.840
UB52BMT1MZMX,Actual,1996,04,7.760
UB52BMT1MZMX,Actual,1996,05,7.760
UB52BMT1MZMX,Actual,1996,06,8.640
UB52BMT1MZMX,Budget,1996,01,7.400
UB52BMT1MZMX,Budget,1996,02,7.400
UB52BMT1MZMX,Budget,1996,03,7.400
UB52BMT1MZMX,Budget,1996,04,9.400
UB52BMT1MZMX,Budget,1996,05,9.400
UB52BMT1MZMX,Budget,1996,06,8.400
UB52BMT1MZMX,Budget,1996,07,9.400
UB52BMT1MZMX,Budget,1996,08,9.400
UB52BMT1MZMX,Budget,1996,09,9.400
UB52BMT1MZMX,Budget,1996,10,9.400
UB52BMT1MZMX,Budget,1996,11,9.400
UB52BMT1MZMX,Budget,1996,12,9.400
VLM0KIPTSBOQ,Actual,1995,01,6.000
VLM0KIPTSBOQ,Actual,1995,02,5.580
VLM0KIPTSBOQ,Actual,1995,03,5.760
VLM0KIPTSBOQ,Actual,1995,04,6.420
VLM0KIPTSBOQ,Actual,1995,05,5.640
VLM0KIPTSBOQ,Actual,1995,06,6.540
VLM0KIPTSBOQ,Actual,1995,07,5.940
VLM0KIPTSBOQ,Actual,1995,08,6.000
VLM0KIPTSBOQ,Actual,1995,09,5.520
VLM0KIPTSBOQ,Actual,1995,10,6.120
VLM0KIPTSBOQ,Actual,1995,11,5.460
VLM0KIPTSBOQ,Actual,1995,12,6.300
VLM0KIPTSBOQ,Actual,1996,01,6.060
VLM0KIPTSBOQ,Actual,1996,02,6.540
VLM0KIPTSBOQ,Actual,1996,03,5.400
VLM0KIPTSBOQ,Actual,1996,04,5.460
VLM0KIPTSBOQ,Actual,1996,05,5.520
VLM0KIPTSBOQ,Actual,1996,06,6.120
VLM0KIPTSBOQ,Budget,1996,01,7.300
VLM0KIPTSBOQ,Budget,1996,02,6.300
VLM0KIPTSBOQ,Budget,1996,03,6.300
VLM0KIPTSBOQ,Budget,1996,04,7.300
VLM0KIPTSBOQ,Budget,1996,05,7.300
VLM0KIPTSBOQ,Budget,1996,06,5.300
VLM0KIPTSBOQ,Budget,1996,07,7.300
VLM0KIPTSBOQ,Budget,1996,08,7.300
VLM0KIPTSBOQ,Budget,1996,09,7.300
VLM0KIPTSBOQ,Budget,1996,10,5.300
VLM0KIPTSBOQ,Budget,1996,11,6.300
VLM0KIPTSBOQ,Budget,1996,12,5.300
ICGO19V9CFQF,Actual,1995,01,4.500
ICGO19V9CFQF,Actual,1995,02,4.900
ICGO19V9CFQF,Actual,1995,03,5.000
ICGO19V9CFQF,Actual,1995,04,4.850
ICGO19V9CFQF,Actual,1995,05,5.000
ICGO19V9CFQF,Actual,1995,06,4.850
ICGO19V9CFQF,Actual,1995,07,5.300
ICGO19V9CFQF,Actual,1995,08,4.950
ICGO19V9CFQF,Actual,1995,09,5.000
ICGO19V9CFQF,Actual,1995,10,5.450
ICGO19V9CFQF,Actual,1995,11,4.800
ICGO19V9CFQF,Actual,1995,12,5.300
ICGO19V9CFQF,Actual,1996,01,5.150
ICGO19V9CFQF,Actual,1996,02,5.150
ICGO19V9CFQF,Actual,1996,03,5.500
ICGO19V9CFQF,Actual,1996,04,4.800
ICGO19V9CFQF,Actual,1996,05,4.850
ICGO19V9CFQF,Actual,1996,06,4.500
ICGO19V9CFQF,Budget,1996,01,4.250
ICGO19V9CFQF,Budget,1996,02,5.250
ICGO19V9CFQF,Budget,1996,03,5.250
ICGO19V9CFQF,Budget,1996,04,6.250
ICGO19V9CFQF,Budget,1996,05,5.250
ICGO19V9CFQF,Budget,1996,06,5.250
ICGO19V9CFQF,Budget,1996,07,4.250
ICGO19V9CFQF,Budget,1996,08,6.250
ICGO19V9CFQF,Budget,1996,09,6.250
ICGO19V9CFQF,Budget,1996,10,6.250
ICGO19V9CFQF,Budget,1996,11,4.250
ICGO19V9CFQF,Budget,1996,12,6.250
VY0KQ9AR85KW,Actual,1995,01,4.650
VY0KQ9AR85KW,Actual,1995,02,4.750
VY0KQ9AR85KW,Actual,1995,03,5.050
VY0KQ9AR85KW,Actual,1995,04,4.500
VY0KQ9AR85KW,Actual,1995,05,4.500
VY0KQ9AR85KW,Actual,1995,06,5.100
VY0KQ9AR85KW,Actual,1995,07,5.450
VY0KQ9AR85KW,Actual,1995,08,4.750
VY0KQ9AR85KW,Actual,1995,09,4.950
VY0KQ9AR85KW,Actual,1995,10,4.850
VY0KQ9AR85KW,Actual,1995,11,5.200
VY0KQ9AR85KW,Actual,1995,12,5.050
VY0KQ9AR85KW,Actual,1996,01,4.850
VY0KQ9AR85KW,Actual,1996,02,4.800
VY0KQ9AR85KW,Actual,1996,03,4.800
VY0KQ9AR85KW,Actual,1996,04,5.250
VY0KQ9AR85KW,Actual,1996,05,5.300
VY0KQ9AR85KW,Actual,1996,06,5.450
VY0KQ9AR85KW,Budget,1996,01,6.250
VY0KQ9AR85KW,Budget,1996,02,4.250
VY0KQ9AR85KW,Budget,1996,03,6.250
VY0KQ9AR85KW,Budget,1996,04,6.250
VY0KQ9AR85KW,Budget,1996,05,5.250
VY0KQ9AR85KW,Budget,1996,06,5.250
VY0KQ9AR85KW,Budget,1996,07,6.250
VY0KQ9AR85KW,Budget,1996,08,4.250
VY0KQ9AR85KW,Budget,1996,09,4.250
VY0KQ9AR85KW,Budget,1996,10,5.250
VY0KQ9AR85KW,Budget,1996,11,6.250
VY0KQ9AR85KW,Budget,1996,12,4.250
YWEZ68CVUW5Y,Actual,1995,01,5.100
YWEZ68CVUW5Y,Actual,1995,02,4.650
YWEZ68CVUW5Y,Actual,1995,03,4.700
YWEZ68CVUW5Y,Actual,1995,04,5.200
YWEZ68CVUW5Y,Actual,1995,05,5.250
YWEZ68CVUW5Y,Actual,1995,06,5.150
YWEZ68CVUW5Y,Actual,1995,07,4.850
YWEZ68CVUW5Y,Actual,1995,08,4.750
YWEZ68CVUW5Y,Actual,1995,09,4.750
YWEZ68CVUW5Y,Actual,1995,10,5.050
YWEZ68CVUW5Y,Actual,1995,11,5.250
YWEZ68CVUW5Y,Actual,1995,12,5.150
YWEZ68CVUW5Y,Actual,1996,01,4.700
YWEZ68CVUW5Y,Actual,1996,02,4.600
YWEZ68CVUW5Y,Actual,1996,03,5.350
YWEZ68CVUW5Y,Actual,1996,04,5.100
YWEZ68CVUW5Y,Actual,1996,05,4.650
YWEZ68CVUW5Y,Actual,1996,06,4.900
YWEZ68CVUW5Y,Budget,1996,01,5.250
YWEZ68CVUW5Y,Budget,1996,02,6.250
YWEZ68CVUW5Y,Budget,1996,03,6.250
YWEZ68CVUW5Y,Budget,1996,04,4.250
YWEZ68CVUW5Y,Budget,1996,05,4.250
YWEZ68CVUW5Y,Budget,1996,06,6.250
YWEZ68CVUW5Y,Budget,1996,07,6.250
YWEZ68CVUW5Y,Budget,1996,08,6.250
YWEZ68CVUW5Y,Budget,1996,09,6.250
YWEZ68CVUW5Y,Budget,1996,10,5.250
YWEZ68CVUW5Y,Budget,1996,11,4.250
YWEZ68CVUW5Y,Budget,1996,12,6.250
DRSUEV0VVX5P,Actual,1995,01,4.950
DRSUEV0VVX5P,Actual,1995,02,5.200
DRSUEV0VVX5P,Actual,1995,03,5.000
DRSUEV0VVX5P,Actual,1995,04,5.450
DRSUEV0VVX5P,Actual,1995,05,5.400
DRSUEV0VVX5P,Actual,1995,06,5.500
DRSUEV0VVX5P,Actual,1995,07,4.550
DRSUEV0VVX5P,Actual,1995,08,4.900
DRSUEV0VVX5P,Actual,1995,09,4.850
DRSUEV0VVX5P,Actual,1995,10,4.950
DRSUEV0VVX5P,Actual,1995,11,5.200
DRSUEV0VVX5P,Actual,1995,12,5.350
DRSUEV0VVX5P,Actual,1996,01,4.650
DRSUEV0VVX5P,Actual,1996,02,5.000
DRSUEV0VVX5P,Actual,1996,03,4.650
DRSUEV0VVX5P,Actual,1996,04,4.750
DRSUEV0VVX5P,Actual,1996,05,4.500
DRSUEV0VVX5P,Actual,1996,06,5.200
DRSUEV0VVX5P,Budget,1996,01,5.250
DRSUEV0VVX5P,Budget,1996,02,6.250
DRSUEV0VVX5P,Budget,1996,03,4.250
DRSUEV0VVX5P,Budget,1996,04,4.250
DRSUEV0VVX5P,Budget,1996,05,6.250
DRSUEV0VVX5P,Budget,1996,06,4.250
DRSUEV0VVX5P,Budget,1996,07,4.250
DRSUEV0VVX5P,Budget,1996,08,5.250
DRSUEV0VVX5P,Budget,1996,09,6.250
DRSUEV0VVX5P,Budget,1996,10,6.250
DRSUEV0VVX5P,Budget,1996,11,5.250
DRSUEV0VVX5P,Budget,1996,12,6.250
OMGIWR78C7B1,Actual,1995,01,7.560
OMGIWR78C7B1,Actual,1995,02,7.210
OMGIWR78C7B1,Actual,1995,03,7.630
OMGIWR78C7B1,Actual,1995,04,6.860
OMGIWR78C7B1,Actual,1995,05,7.000
OMGIWR78C7B1,Actual,1995,06,7.560
OMGIWR78C7B1,Actual,1995,07,6.650
OMGIWR78C7B1,Actual,1995,08,6.370
OMGIWR78C7B1,Actual,1995,09,6.720
OMGIWR78C7B1,Actual,1995,10,6.720
OMGIWR78C7B1,Actual,1995,11,7.000
OMGIWR78C7B1,Actual,1995,12,7.070
OMGIWR78C7B1,Actual,1996,01,7.070
OMGIWR78C7B1,Actual,1996,02,7.490
OMGIWR78C7B1,Actual,1996,03,7.490
OMGIWR78C7B1,Actual,1996,04,7.420
OMGIWR78C7B1,Actual,1996,05,7.350
OMGIWR78C7B1,Actual,1996,06,7.210
OMGIWR78C7B1,Budget,1996,01,8.350
OMGIWR78C7B1,Budget,1996,02,6.350
OMGIWR78C7B1,Budget,1996,03,6.350
OMGIWR78C7B1,Budget,1996,04,7.350
OMGIWR78C7B1,Budget,1996,05,7.350
OMGIWR78C7B1,Budget,1996,06,6.350
OMGIWR78C7B1,Budget,1996,07,7.350
OMGIWR78C7B1,Budget,1996,08,6.350
OMGIWR78C7B1,Budget,1996,09,8.350
OMGIWR78C7B1,Budget,1996,10,8.350
OMGIWR78C7B1,Budget,1996,11,6.350
OMGIWR78C7B1,Budget,1996,12,7.350
VL3LEE8O0GAY,Actual,1995,01,9.000
VL3LEE8O0GAY,Actual,1995,02,9.630
VL3LEE8O0GAY,Actual,1995,03,9.540
VL3LEE8O0GAY,Actual,1995,04,8.550
VL3LEE8O0GAY,Actual,1995,05,9.720
VL3LEE8O0GAY,Actual,1995,06,9.540
VL3LEE8O0GAY,Actual,1995,07,9.270
VL3LEE8O0GAY,Actual,1995,08,8.550
VL3LEE8O0GAY,Actual,1995,09,9.540
VL3LEE8O0GAY,Actual,1995,10,9.900
VL3LEE8O0GAY,Actual,1995,11,9.090
VL3LEE8O0GAY,Actual,1995,12,9.270
VL3LEE8O0GAY,Actual,1996,01,8.910
VL3LEE8O0GAY,Actual,1996,02,9.360
VL3LEE8O0GAY,Actual,1996,03,9.360
VL3LEE8O0GAY,Actual,1996,04,9.270
VL3LEE8O0GAY,Actual,1996,05,8.460
VL3LEE8O0GAY,Actual,1996,06,8.820
VL3LEE8O0GAY,Budget,1996,01,10.450
VL3LEE8O0GAY,Budget,1996,02,9.450
VL3LEE8O0GAY,Budget,1996,03,10.450
VL3LEE8O0GAY,Budget,1996,04,10.450
VL3LEE8O0GAY,Budget,1996,05,8.450
VL3LEE8O0GAY,Budget,1996,06,10.450
VL3LEE8O0GAY,Budget,1996,07,8.450
VL3LEE8O0GAY,Budget,1996,08,8.450
VL3LEE8O0GAY,Budget,1996,09,10.450
VL3LEE8O0GAY,Budget,1996,10,10.450
VL3LEE8O0GAY,Budget,1996,11,8.450
VL3LEE8O0GAY,Budget,1996,12,10.450
RDNRUGVYW8GQ,Actual,1995,01,8.370
RDNRUGVYW8GQ,Actual,1995,02,8.820
RDNRUGVYW8GQ,Actual,1995,03,9.180
RDNRUGVYW8GQ,Actual,1995,04,8.100
RDNRUGVYW8GQ,Actual,1995,05,9.000
RDNRUGVYW8GQ,Actual,1995,06,8.280
RDNRUGVYW8GQ,Actual,1995,07,8.910
RDNRUGVYW8GQ,Actual,1995,08,9.180
RDNRUGVYW8GQ,Actual,1995,09,9.090
RDNRUGVYW8GQ,Actual,1995,10,8.280
RDNRUGVYW8GQ,Actual,1995,11,9.630
RDNRUGVYW8GQ,Actual,1995,12,8.640
RDNRUGVYW8GQ,Actual,1996,01,8.550
RDNRUGVYW8GQ,Actual,1996,02,8.640
RDNRUGVYW8GQ,Actual,1996,03,8.370
RDNRUGVYW8GQ,Actual,1996,04,8.460
RDNRUGVYW8GQ,Actual,1996,05,9.270
RDNRUGVYW8GQ,Actual,1996,06,8.460
RDNRUGVYW8GQ,Budget,1996,01,9.450
RDNRUGVYW8GQ,Budget,1996,02,8.450
RDNRUGVYW8GQ,Budget,1996,03,9.450
RDNRUGVYW8GQ,Budget,1996,04,8.450
RDNRUGVYW8GQ,Budget,1996,05,8.450
RDNRUGVYW8GQ,Budget,1996,06,10.450
RDNRUGVYW8GQ,Budget,1996,07,10.450
RDNRUGVYW8GQ,Budget,1996,08,9.450
RDNRUGVYW8GQ,Budget,1996,09,8.450
RDNRUGVYW8GQ,Budget,1996,10,9.450
RDNRUGVYW8GQ,Budget,1996,11,10.450
RDNRUGVYW8GQ,Budget,1996,12,8.450
OTTUPCGOE890,Actual,1995,01,10.900
OTTUPCGOE890,Actual,1995,02,10.000
OTTUPCGOE890,Actual,1995,03,10.200
OTTUPCGOE890,Actual,1995,04,9.300
OTTUPCGOE890,Actual,1995,05,10.500
OTTUPCGOE890,Actual,1995,06,9.100
OTTUPCGOE890,Actual,1995,07,10.200
OTTUPCGOE890,Actual,1995,08,10.900
OTTUPCGOE890,Actual,1995,09,10.200
OTTUPCGOE890,Actual,1995,10,9.000
OTTUPCGOE890,Actual,1995,11,9.600
OTTUPCGOE890,Actual,1995,12,10.200
OTTUPCGOE890,Actual,1996,01,9.200
OTTUPCGOE890,Actual,1996,02,10.000
OTTUPCGOE890,Actual,1996,03,9.100
OTTUPCGOE890,Actual,1996,04,9.300
OTTUPCGOE890,Actual,1996,05,10.600
OTTUPCGOE890,Actual,1996,06,9.100
OTTUPCGOE890,Budget,1996,01,10.500
OTTUPCGOE890,Budget,1996,02,9.500
OTTUPCGOE890,Budget,1996,03,9.500
OTTUPCGOE890,Budget,1996,04,10.500
OTTUPCGOE890,Budget,1996,05,10.500
OTTUPCGOE890,Budget,1996,06,9.500
OTTUPCGOE890,Budget,1996,07,10.500
OTTUPCGOE890,Budget,1996,08,11.500
OTTUPCGOE890,Budget,1996,09,11.500
OTTUPCGOE890,Budget,1996,10,9.500
OTTUPCGOE890,Budget,1996,11,10.500
OTTUPCGOE890,Budget,1996,12,9.500
AQRBNJTERTOP,Actual,1995,01,9.800
AQRBNJTERTOP,Actual,1995,02,10.500
AQRBNJTERTOP,Actual,1995,03,9.300
AQRBNJTERTOP,Actual,1995,04,9.900
AQRBNJTERTOP,Actual,1995,05,10.700
AQRBNJTERTOP,Actual,1995,06,9.000
AQRBNJTERTOP,Actual,1995,07,10.300
AQRBNJTERTOP,Actual,1995,08,10.100
AQRBNJTERTOP,Actual,1995,09,10.500
AQRBNJTERTOP,Actual,1995,10,9.600
AQRBNJTERTOP,Actual,1995,11,9.700
AQRBNJTERTOP,Actual,1995,12,10.500
AQRBNJTERTOP,Actual,1996,01,9.300
AQRBNJTERTOP,Actual,1996,02,10.100
AQRBNJTERTOP,Actual,1996,03,10.600
AQRBNJTERTOP,Actual,1996,04,9.300
AQRBNJTERTOP,Actual,1996,05,10.000
AQRBNJTERTOP,Actual,1996,06,9.000
AQRBNJTERTOP,Budget,1996,01,10.500
AQRBNJTERTOP,Budget,1996,02,10.500
AQRBNJTERTOP,Budget,1996,03,9.500
AQRBNJTERTOP,Budget,1996,04,10.500
AQRBNJTERTOP,Budget,1996,05,9.500
AQRBNJTERTOP,Budget,1996,06,10.500
AQRBNJTERTOP,Budget,1996,07,11.500
AQRBNJTERTOP,Budget,1996,08,10.500
AQRBNJTERTOP,Budget,1996,09,9.500
AQRBNJTERTOP,Budget,1996,10,10.500
AQRBNJTERTOP,Budget,1996,11,9.500
AQRBNJTERTOP,Budget,1996,12,10.500
Z2GSY0M5HYGI,Actual,1995,01,6.420
Z2GSY0M5HYGI,Actual,1995,02,5.700
Z2GSY0M5HYGI,Actual,1995,03,5.760
Z2GSY0M5HYGI,Actual,1995,04,6.540
Z2GSY0M5HYGI,Actual,1995,05,5.460
Z2GSY0M5HYGI,Actual,1995,06,6.120
Z2GSY0M5HYGI,Actual,1995,07,5.700
Z2GSY0M5HYGI,Actual,1995,08,5.580
Z2GSY0M5HYGI,Actual,1995,09,6.120
Z2GSY0M5HYGI,Actual,1995,10,6.600
Z2GSY0M5HYGI,Actual,1995,11,5.700
Z2GSY0M5HYGI,Actual,1995,12,6.000
Z2GSY0M5HYGI,Actual,1996,01,5.760
Z2GSY0M5HYGI,Actual,1996,02,5.520
Z2GSY0M5HYGI,Actual,1996,03,6.060
Z2GSY0M5HYGI,Actual,1996,04,6.420
Z2GSY0M5HYGI,Actual,1996,05,5.400
Z2GSY0M5HYGI,Actual,1996,06,6.060
Z2GSY0M5HYGI,Budget,1996,01,5.300
Z2GSY0M5HYGI,Budget,1996,02,5.300
Z2GSY0M5HYGI,Budget,1996,03,5.300
Z2GSY0M5HYGI,Budget,1996,04,6.300
