Store,Code,Inv9501,Inv9502,Inv9503,Inv9504,Inv9505,Inv9506,Inv9507,Inv9508,Inv9509,Inv9510,Inv9511,Inv9512,Inv9601,Inv9602,Inv9603,Inv9604,Inv9605
AYRMP2P8V5TD,QKZGX50YUWL8,2,3,10,2,5,10,5,3,2,2,5,5,3,10,5,5,3
AYRMP2P8V5TD,LHETB2L7S2UI,15,15,3,5,15,3,5,7,5,3,15,3,3,15,7,5,3
FXQMUWM0CQMF,MCGQFQ7NXFXS,15,3,3,5,5,3,5,3,7,3,7,15,7,15,3,15,3
FXQMUWM0CQMF,WP9EJU0SLZON,1,2,1,0,0,0,2,1,1,1,0,4,0,2,1,4,4
FXQMUWM0CQMF,OBZVI9YTDBJ1,2,7,3,2,3,3,2,7,3,7,14,4,7,14,3,4,3
FXQMUWM0CQMF,TB0NNS7DWOTQ,19,3,19,9,9,4,3,4,9,4,19,6,6,4,19,6,3
FXQMUWM0CQMF,MCCOBTKEY730,2,2,8,2,4,1,8,1,2,1,2,2,2,2,1,8,1
FXQMUWM0CQMF,DVI7ML7K508N,15,7,3,3,3,3,3,3,15,7,3,3,7,3,3,7,7
FXQMUWM0CQMF,F9SOQ5FTUPH0,5,2,2,5,3,11,11,11,11,5,11,11,11,2,2,2,2
FXQMUWM0CQMF,T02KZPE7ED5Z,2,6,3,4,3,4,6,4,4,6,4,6,3,2,3,2,3
FXQMUWM0CQMF,WLMDI4KNKTN7,2,2,2,1,4,1,2,4,1,1,8,8,2,4,4,1,8
FXQMUWM0CQMF,OTV93FJIPPD7,18,18,3,3,9,18,18,9,18,4,18,4,3,18,18,6,9
FXQMUWM0CQMF,S1D0537ZYJ9L,3,5,2,2,2,3,3,2,5,11,2,2,11,5,5,5,11
FXQMUWM0CQMF,KACHF1XCN6Y3,15,5,5,7,3,7,5,5,7,3,3,15,3,3,3,3,15
FXQMUWM0CQMF,JCDPUWWDCOR7,1,2,5,1,1,2,1,1,2,1,2,2,1,1,1,5,1
FXQMUWM0CQMF,GIEUDRJ5VN8A,5,11,2,2,2,5,11,11,11,2,5,2,5,11,2,5,2
FXQMUWM0CQMF,OBZWNQNLUU0F,2,1,9,3,2,2,3,2,4,2,1,1,9,3,1,2,2
FXQMUWM0CQMF,LBHYX86IIRWR,5,10,4,6,4,5,10,10,5,6,10,5,5,10,6,4,6
FXQMUWM0CQMF,G5KXPTXRJXUP,1,1,2,1,1,1,1,2,1,5,5,1,5,2,1,1,1
FXQMUWM0CQMF,ZMJ3J21CSF2L,1,5,2,1,1,2,1,1,2,1,1,1,2,1,5,1,1
FXQMUWM0CQMF,PERJ2J233JH8,1,1,7,1,2,2,1,1,3,1,2,1,2,3,1,2,3
FXQMUWM0CQMF,W3WWMCEE8FIT,1,1,3,1,1,1,6,3,1,3,2,2,2,2,1,2,1
FXQMUWM0CQMF,VIW2W42XPAMQ,2,6,3,13,2,4,2,13,4,2,13,4,4,4,2,13,3
FXQMUWM0CQMF,I6U4K6AVYHYA,5,5,1,1,1,1,5,1,1,1,1,5,5,2,5,1,1
FXQMUWM0CQMF,ET3DIANIPOS5,2,8,8,2,8,8,2,2,4,4,2,1,2,8,8,8,1
FXQMUWM0CQMF,A1U6PK7S9SPM,1,3,2,1,1,1,1,1,1,3,1,1,1,2,7,2,1
FXQMUWM0CQMF,RIHGVBF35GIK,1,2,1,1,3,2,1,3,3,3,6,6,2,1,1,1,6
FXQMUWM0CQMF,C63T1RJE9URI,4,6,6,3,6,4,3,3,13,13,6,6,2,6,3,4,6
FXQMUWM0CQMF,B69JYBGG53IN,2,2,1,2,1,7,3,2,7,3,3,1,1,3,1,2,2
SRJPVURQUZ7V,FZHW12IMJWQY,2,5,3,2,2,5,3,3,2,5,11,5,2,2,3,5,2
SRJPVURQUZ7V,JR7WHX5086L4,1,1,1,2,1,5,1,1,1,2,1,1,1,1,2,1,1
SRJPVURQUZ7V,AAVSIW348KQ1,2,10,2,5,3,10,10,2,5,2,5,3,3,2,2,10,10
SRJPVURQUZ7V,HWJWRS5HKYAG,2,11,2,2,11,2,11,2,11,2,2,3,5,2,2,5,2
SRJPVURQUZ7V,M8PQGVH50TOJ,7,2,4,2,3,4,2,2,14,3,7,14,14,2,3,4,14
SRJPVURQUZ7V,JAXLQGB3Q7XJ,7,1,3,2,3,1,3,1,1,1,1,7,3,2,2,3,3
SRJPVURQUZ7V,W291K6AG8FFD,3,12,4,12,12,12,4,4,12,6,2,2,6,3,4,2,3
SRJPVURQUZ7V,GCABBA1PHVHA,0,2,0,4,1,1,0,0,0,1,1,4,2,1,4,4,1
SRJPVURQUZ7V,Q2YZR853WR0W,1,2,2,8,1,2,2,2,1,2,1,4,4,2,2,8,4
SRJPVURQUZ7V,E9Y6N1C69CIW,5,4,5,4,3,3,4,5,5,4,4,5,5,5,8,8,4
SRJPVURQUZ7V,DT7MU3WDOHN6,5,2,2,11,11,11,2,5,2,5,11,3,3,5,11,3,5
SRJPVURQUZ7V,UIAUKCFP5219,16,16,16,5,8,4,4,3,8,5,4,8,5,4,8,16,8
SRJPVURQUZ7V,WBE2AB7XK5EW,2,2,2,4,4,4,2,1,1,8,4,4,2,8,2,8,1
SRJPVURQUZ7V,SN2E61OW5O3N,4,2,3,2,2,14,3,4,14,7,7,3,14,2,4,4,7
SRJPVURQUZ7V,YB1LE4RNAKZD,2,2,5,10,5,3,3,5,3,3,2,5,2,10,2,3,5
SRJPVURQUZ7V,IAG8RE88CRDL,6,3,2,2,2,6,3,3,3,13,13,4,6,2,6,2,3
SRJPVURQUZ7V,HN19M11AY06F,4,2,6,3,12,12,12,3,3,2,6,4,4,6,6,2,6
SRJPVURQUZ7V,G08KQ4861HZU,10,5,5,2,2,10,5,2,2,5,10,10,10,5,3,3,2
SRJPVURQUZ7V,ZF0TPZBO984N,5,21,7,21,7,10,21,4,21,4,4,5,21,4,7,10,21
SRJPVURQUZ7V,BLQGTVUPY2ZN,3,10,10,5,3,10,3,2,10,2,2,10,5,2,2,3,10
SRJPVURQUZ7V,JVTI9GDGSP9H,4,6,2,3,6,4,6,6,2,6,4,2,2,13,6,13,3
SRJPVURQUZ7V,I0GK03SY6BNP,1,1,2,1,1,6,1,1,2,3,3,1,1,2,2,2,3
SRJPVURQUZ7V,URYA0MOAYEBL,1,7,2,1,2,1,1,1,2,7,2,1,2,7,2,2,2
SRJPVURQUZ7V,XXO4SX811UJI,8,4,4,4,1,4,1,1,2,2,8,4,4,8,8,8,1
SRJPVURQUZ7V,RZE9YXRH7CKW,0,1,1,1,1,0,0,1,3,1,0,3,3,0,0,3,1
SRJPVURQUZ7V,W8VIOGUXD8QP,2,4,8,8,4,1,2,8,2,1,8,8,2,1,1,2,2
SRJPVURQUZ7V,VHBTA6YOA7EU,3,5,2,2,5,5,2,2,11,11,5,11,5,11,2,2,2
QZUXTWMTW8D9,HIK7OAX3CX0G,3,4,3,3,4,2,3,13,4,6,4,4,4,6,2,3,2
QZUXTWMTW8D9,SIMNN8PDGWB7,2,2,2,11,2,11,5,5,2,5,11,2,11,2,11,5,11
QZUXTWMTW8D9,YEG5RN8649D6,7,4,4,3,2,7,4,7,2,14,4,3,4,2,4,3,14
QZUXTWMTW8D9,QRZ1C8UD71S8,6,1,3,1,2,3,1,1,1,1,1,3,6,6,3,1,6
QZUXTWMTW8D9,R1USLCR3GNCH,14,4,2,2,4,3,7,2,2,2,3,4,4,3,7,4,3
QZUXTWMTW8D9,ONRXFSI6XW6E,2,8,2,2,8,1,4,8,1,1,8,2,4,8,2,8,2
QZUXTWMTW8D9,ES04BRGRMQNX,3,5,5,10,10,2,3,5,5,2,2,2,3,10,2,5,3
QZUXTWMTW8D9,DV003U9Y7OQS,1,4,4,0,0,1,4,0,1,4,1,0,0,1,1,1,0
QZUXTWMTW8D9,EQBNBXLXPMSB,2,14,7,2,2,4,3,3,2,3,4,14,7,14,4,7,3
QZUXTWMTW8D9,X3I31JNAU22J,7,1,1,2,1,1,1,2,1,2,2,2,1,1,1,7,2
QZUXTWMTW8D9,EZIF8DE20FZ2,2,2,1,4,3,2,9,1,3,2,3,3,2,9,3,4,9
QZUXTWMTW8D9,D5P2O2BEI0SV,1,3,9,2,3,1,2,9,2,1,3,2,9,2,3,4,1
QZUXTWMTW8D9,Q91O0BC3QUCG,2,1,7,7,1,3,7,7,2,3,3,7,1,7,2,1,1
QZUXTWMTW8D9,E424CTLFVUZC,3,4,3,3,7,3,2,2,2,7,14,14,4,2,4,7,3
QZUXTWMTW8D9,HTDEUQBDF524,1,1,1,1,4,2,2,2,8,4,2,4,2,1,1,1,2
QZUXTWMTW8D9,LQBCW85TGS11,8,5,8,17,5,17,5,4,3,5,8,8,3,4,3,17,17
QZUXTWMTW8D9,Q27G7GB1ODA3,5,5,2,3,3,2,2,2,11,2,3,5,2,11,2,2,3
QZUXTWMTW8D9,SPZ6NK1AKPP1,2,2,4,8,1,4,8,8,4,8,8,2,1,2,1,4,1
QZUXTWMTW8D9,GXTMFN6V96S0,3,4,9,2,2,3,3,1,3,2,9,9,2,1,9,4,4
QZUXTWMTW8D9,H97UMGETGA57,5,5,5,1,2,1,1,1,2,1,1,1,1,5,1,2,5
QZUXTWMTW8D9,CRLA0W74MGEV,2,2,3,3,11,2,11,2,3,3,2,3,5,2,3,2,2
QZUXTWMTW8D9,MH1SXL12I1SC,3,4,4,4,3,1,1,4,4,2,3,4,9,1,1,4,3
QZUXTWMTW8D9,NRO4838ICTH3,9,4,4,6,19,19,3,4,19,3,3,19,4,19,19,19,19
QZUXTWMTW8D9,ZU33P3I7GL1M,15,3,3,3,15,15,7,5,3,5,7,7,7,3,3,5,3
QZUXTWMTW8D9,NGVMMSP1QDF1,6,1,6,1,2,1,1,2,3,2,1,2,1,1,6,2,1
QZUXTWMTW8D9,NBQBAYMGJVSQ,3,2,5,5,2,3,3,2,2,10,3,10,3,2,10,10,2
QZUXTWMTW8D9,TODJ4AMGVTC5,2,3,3,3,4,12,6,12,6,2,3,4,3,4,6,6,6
IT1TRQOBTF61,VSFUTA6KC4OQ,1,2,1,2,1,9,9,9,2,1,4,4,3,1,2,4,2
IT1TRQOBTF61,EQLHMIPVT729,1,7,2,2,1,2,7,2,2,1,1,2,3,1,1,1,1
IT1TRQOBTF61,TXN858ESY9EL,2,3,2,7,2,1,3,3,1,1,2,1,2,1,7,1,1
IT1TRQOBTF61,JBI0KFE9FQEG,13,6,2,4,13,3,6,4,6,2,2,6,2,4,13,6,6
IT1TRQOBTF61,K7I32WRI5PJC,0,0,0,0,0,1,1,1,3,0,0,3,3,1,0,1,1
IT1TRQOBTF61,QC1DPDQ4DOMF,2,3,2,11,11,5,11,3,3,11,2,11,11,5,11,11,5
IT1TRQOBTF61,CJXO51UPG75H,2,5,1,1,5,2,1,1,1,1,5,5,1,5,2,2,2
IT1TRQOBTF61,QNZD7XHM1MGK,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1
IT1TRQOBTF61,Q2KRMR571ELZ,1,1,1,5,2,2,1,1,1,1,2,1,5,1,1,1,1
IT1TRQOBTF61,IJT88HU4RE3C,11,3,5,2,11,11,5,5,2,3,2,2,2,11,11,11,2
IT1TRQOBTF61,PJEJS5802EFK,4,7,4,14,4,4,14,14,14,2,4,7,3,7,4,14,3
IT1TRQOBTF61,KCCUH8OSRXE5,3,6,6,3,6,3,6,3,9,18,6,4,6,4,9,6,4
IT1TRQOBTF61,NHVD037C6KYZ,6,4,12,12,3,3,4,2,4,6,12,2,12,4,6,12,6
IT1TRQOBTF61,E7G2GXFB033X,7,3,1,1,2,2,1,3,3,2,7,1,1,1,1,1,3
IT1TRQOBTF61,VZ98C3SG1EJS,5,8,5,5,3,5,8,17,3,17,5,3,5,8,8,4,8
IT1TRQOBTF61,Z3B10Y4M1ENX,5,2,5,1,2,1,1,5,1,1,1,1,5,1,2,1,1
IT1TRQOBTF61,YARBDFSA62U6,6,4,6,6,2,6,4,6,3,4,3,4,3,2,4,12,6
IT1TRQOBTF61,WOKZ60AO8670,5,7,3,7,3,3,15,7,7,3,15,5,5,3,5,7,15
IT1TRQOBTF61,NMVMV286LL78,5,5,15,3,5,15,7,5,15,15,3,15,5,5,7,5,5
IT1TRQOBTF61,GS1ZZ2YSE4M9,3,17,5,3,3,5,17,4,8,17,4,17,4,17,4,4,17
IT1TRQOBTF61,GQTK7GUL8BVZ,2,2,11,3,3,2,11,11,5,2,2,11,2,3,3,11,2
IT1TRQOBTF61,BU5HBLNEGP99,4,7,5,4,4,5,22,4,22,22,11,11,4,22,5,5,7
IT1TRQOBTF61,L0VHDJDYK5QB,2,5,2,11,5,5,11,3,11,2,11,2,2,5,11,11,5
IT1TRQOBTF61,O2QETZCH6TMW,6,2,1,6,3,2,2,3,1,2,1,1,2,1,6,1,3
IT1TRQOBTF61,OOC1K78IGULV,3,7,7,2,14,2,7,3,14,4,14,14,7,2,4,7,4
IT1TRQOBTF61,XGDMGUAG29R8,3,3,1,3,2,3,3,3,1,7,7,3,7,1,1,3,3
IT1TRQOBTF61,D8UTB7F2ALA9,0,4,2,0,0,1,1,1,1,1,0,1,4,0,4,1,4
PBGW0GSJYHRG,YE4PNAQNX47Z,2,4,8,1,2,2,2,4,2,4,2,2,1,2,8,1,1
PBGW0GSJYHRG,V9OOJ4LBAK2U,11,2,5,5,11,5,5,3,2,3,3,3,2,3,5,3,5
PBGW0GSJYHRG,H13XY69TQ9O4,5,3,5,3,3,3,3,15,5,3,15,5,15,7,3,7,3
PBGW0GSJYHRG,L1EW9X3542P9,4,8,8,16,3,4,4,4,5,8,5,3,8,8,3,16,4
PBGW0GSJYHRG,KXQ6FHPDU1BQ,2,2,3,1,6,2,2,2,6,3,6,2,2,2,1,1,6
PBGW0GSJYHRG,F85W268D806Z,3,5,5,4,4,8,3,5,3,3,8,3,8,8,8,8,5
PBGW0GSJYHRG,CHSRYKW2BTTO,4,4,11,7,4,4,4,4,5,23,23,7,5,5,7,5,5
PBGW0GSJYHRG,UIX3EVHJM0Y4,2,2,7,3,7,14,14,3,7,2,14,2,4,14,3,7,3
PBGW0GSJYHRG,ZVM8JW7TILWD,5,5,15,15,3,7,15,5,7,3,3,7,3,3,5,3,5
PBGW0GSJYHRG,IIH1YFDWV49Z,8,4,2,2,8,1,2,4,2,4,2,2,8,4,4,8,8
PBGW0GSJYHRG,FF6T136ZKQVZ,1,1,1,1,1,1,1,5,2,1,1,1,1,2,1,1,1
PBGW0GSJYHRG,Y5EBJY2PP9XM,1,2,2,2,2,4,8,2,2,4,8,8,8,2,2,1,1
PBGW0GSJYHRG,QDRMG51NQMLA,0,4,2,1,1,4,2,1,2,2,1,1,4,1,1,4,2
PBGW0GSJYHRG,JG5KKICZE0PI,3,10,5,3,2,10,5,5,2,3,2,10,5,2,2,10,2
PBGW0GSJYHRG,WXQ5HKSJCY0L,2,3,1,1,3,1,3,1,7,1,3,3,1,1,1,2,1
PBGW0GSJYHRG,DG5DNCMXM6I6,12,6,12,4,4,4,12,4,2,4,6,2,3,6,6,6,4
PBGW0GSJYHRG,W60R3TH84MBN,3,3,3,5,5,5,3,5,5,2,2,3,2,11,2,2,2
PBGW0GSJYHRG,DLPGWXNMZQ2M,1,7,3,1,2,3,2,3,2,2,7,1,3,1,2,7,1
PBGW0GSJYHRG,HCGVU5CX4OJQ,6,1,2,3,1,2,3,3,1,6,1,1,1,6,1,2,1
PBGW0GSJYHRG,MNV7TFEQJ9B5,25,8,5,6,25,8,12,12,8,25,25,5,8,25,25,8,8
PBGW0GSJYHRG,PPSMW45D66D4,6,6,2,1,1,2,3,3,1,2,1,2,1,6,6,1,2
PBGW0GSJYHRG,K1NHKVF4S20U,5,3,3,7,3,5,3,5,5,3,7,3,3,15,3,5,3
PBGW0GSJYHRG,ZI3UOAM41GNC,4,1,4,9,9,2,1,4,4,3,9,4,1,4,2,2,9
PBGW0GSJYHRG,LFSYFNCPF4HW,2,2,1,2,5,1,5,1,5,1,5,1,1,5,2,1,1
PBGW0GSJYHRG,Y1YKOSJ5QN80,3,4,3,19,9,6,3,19,3,4,9,4,9,6,19,19,19
PBGW0GSJYHRG,SSMKEHV8UOVJ,5,15,7,7,7,3,3,15,5,15,15,5,7,5,3,3,7
PBGW0GSJYHRG,C2NWKVYJ9P2D,1,1,3,3,2,1,3,1,3,1,6,3,3,6,3,6,1
PK11RZIMYB0F,AN6B3EVXKZKO,2,4,7,7,14,4,2,2,7,14,4,3,14,4,2,2,7
PK11RZIMYB0F,A5EVDG7S10EK,4,6,6,2,6,3,3,3,2,13,6,2,6,13,6,2,6
PK11RZIMYB0F,EGG324UGS8OF,4,2,4,12,12,6,3,3,6,3,4,6,2,12,6,4,12
PK11RZIMYB0F,QOR3GYL2RDV9,3,3,12,4,3,12,2,12,2,2,2,6,3,2,4,2,6
PK11RZIMYB0F,YS6BDITSEWT2,3,3,7,3,3,5,3,15,5,3,3,3,7,3,5,5,5
PK11RZIMYB0F,G1F7KJEI3AH1,1,1,1,6,1,6,3,1,1,6,2,3,3,2,2,1,1
PK11RZIMYB0F,YLAPN43P8FV8,15,5,7,3,7,3,15,15,3,3,3,3,15,3,5,7,5
PK11RZIMYB0F,GTRYH4QCS6ZY,11,2,2,2,2,2,5,5,5,2,5,5,5,3,5,5,2
PK11RZIMYB0F,WRP0DC3VSE1B,16,3,3,16,8,16,8,8,16,5,16,3,16,5,5,8,8
PK11RZIMYB0F,IOUJOTDG8DE0,5,11,2,11,5,2,3,5,2,11,5,2,5,2,5,11,2
PK11RZIMYB0F,OXCXCMMEJEVY,0,1,1,1,1,2,0,4,2,4,1,2,0,4,2,1,0
PK11RZIMYB0F,QH5ZYB7XICF4,8,4,2,8,4,2,2,4,8,4,4,2,4,1,2,2,8
PK11RZIMYB0F,UIE1DOW9WZ5J,1,9,2,2,2,2,2,4,4,3,9,3,2,3,4,4,3
PK11RZIMYB0F,IP26BAK4KC4F,1,2,1,6,3,6,2,1,1,1,2,6,3,1,1,2,1
PK11RZIMYB0F,FL3CWA6PG9YN,8,4,8,4,5,4,5,8,8,4,3,3,16,16,8,5,4
PK11RZIMYB0F,HBU75CL012LZ,5,2,3,5,11,11,11,11,11,2,11,11,2,3,3,3,2
PK11RZIMYB0F,VPHSPK1RP74W,3,3,5,5,3,2,2,11,2,3,2,11,5,3,11,2,5
PK11RZIMYB0F,YOWRDBH2GBA2,1,1,6,6,1,3,1,3,2,1,2,2,6,1,6,6,1
PK11RZIMYB0F,BM0A3MJV2XAN,1,1,1,1,2,2,8,1,8,2,4,4,2,1,4,8,4
PK11RZIMYB0F,RFSH4X9737N7,5,4,17,4,3,5,5,17,17,5,3,8,17,17,17,4,8
PK11RZIMYB0F,AQDA7KLI311Q,4,6,2,4,2,4,3,6,6,2,6,3,3,6,4,4,2
PK11RZIMYB0F,U7LHZMIAQY02,1,1,1,1,1,1,5,2,1,5,1,1,1,1,1,1,2
PK11RZIMYB0F,B0U9TBO87LVN,3,2,7,2,1,1,3,1,3,1,1,7,1,3,1,7,7
PK11RZIMYB0F,SF55U46RHRER,4,8,2,2,2,2,2,1,2,1,1,4,2,1,2,4,4
PK11RZIMYB0F,S395T7JVLM0B,1,1,5,5,1,2,1,1,1,2,1,2,1,5,1,1,1
PK11RZIMYB0F,SRQS0BLASOD1,19,6,9,6,6,9,3,6,6,19,4,4,4,3,3,6,3
PK11RZIMYB0F,OHTAEAQ20AHN,3,2,2,2,3,11,11,5,11,2,2,2,3,5,11,2,2
XK5XBEPDNWFL,F9122MCBZLU6,2,3,11,11,2,2,5,5,3,2,2,3,2,11,11,5,11
XK5XBEPDNWFL,LMQV4D5KAQUK,2,4,6,4,6,2,6,3,3,12,3,12,3,2,6,4,12
XK5XBEPDNWFL,ZO0MF78LX5UE,1,4,2,2,1,1,0,4,1,2,1,2,0,1,0,4,2
XK5XBEPDNWFL,KQ2HEXDO1HCQ,1,3,1,3,3,6,1,1,3,6,2,2,1,6,3,3,1
XK5XBEPDNWFL,OC5LE0L2M4YZ,1,5,2,2,1,1,1,2,5,1,1,5,1,5,1,1,5
XK5XBEPDNWFL,YWHXE81P35QV,2,5,10,2,2,10,2,2,2,2,3,10,10,3,2,2,5
XK5XBEPDNWFL,PBCX7B5BL8SQ,1,4,1,2,8,8,4,2,4,8,2,1,8,2,1,2,1
XK5XBEPDNWFL,QEHUPKU6LCQ1,8,8,16,3,3,3,16,3,16,16,8,5,8,4,5,16,5
XK5XBEPDNWFL,I9IEI73E1EJ1,6,1,1,1,2,1,2,6,6,1,1,2,3,6,1,1,1
XK5XBEPDNWFL,AVVYSG91F1WG,2,2,2,4,6,3,2,6,4,6,13,6,13,2,6,3,2
XK5XBEPDNWFL,VH1VNUQ8GQ7A,16,8,8,3,16,8,8,5,16,3,16,4,3,3,4,5,5
XK5XBEPDNWFL,QFQZAII4VT4H,2,7,2,2,2,14,2,14,14,2,7,4,7,4,14,3,14
XK5XBEPDNWFL,NDU9BTQT0P40,4,3,9,4,2,4,4,2,9,2,9,3,3,1,4,9,9
XK5XBEPDNWFL,DQCKV6FJB0JL,23,7,4,4,11,7,11,4,11,5,23,4,4,5,7,5,5
XK5XBEPDNWFL,AFQ009WUR0FW,5,5,10,5,2,2,2,2,10,2,3,2,3,5,5,5,5
XK5XBEPDNWFL,WBJDRWGWJ1SH,1,1,5,5,2,1,1,2,1,1,5,2,1,2,1,1,1
XK5XBEPDNWFL,WHVL1JH2J3D5,8,8,3,8,8,16,4,4,8,3,3,8,4,16,3,4,3
XK5XBEPDNWFL,R36GDYEQBHOT,3,15,3,3,5,3,15,3,3,3,5,7,7,15,7,3,3
XK5XBEPDNWFL,NFZFLKF4WMTT,6,18,6,6,3,6,6,18,4,6,4,4,6,18,18,9,9
XK5XBEPDNWFL,BNK8P3IZU4PJ,5,4,10,5,6,20,4,10,4,4,10,10,6,6,6,5,4
XK5XBEPDNWFL,OBN7JSCCFIE0,5,8,4,3,4,17,3,17,17,5,4,3,3,3,8,3,8
XK5XBEPDNWFL,CPHVWLLQDL0X,13,6,6,6,13,4,6,2,2,2,4,2,6,4,13,13,13
XK5XBEPDNWFL,RAS7P5HLSQYN,4,1,0,1,0,2,1,2,2,0,0,2,1,4,4,1,4
XK5XBEPDNWFL,LNMNDSCA0YSZ,9,3,6,3,9,6,3,3,19,9,3,4,4,6,3,9,3
XK5XBEPDNWFL,Y5B0146HT26B,6,19,4,6,9,4,6,4,6,6,9,3,9,3,3,4,9
XK5XBEPDNWFL,BMOB8EB1NUYE,1,3,2,7,3,7,1,3,3,3,1,3,1,7,1,1,1
XK5XBEPDNWFL,M87S9X3HB01D,1,1,3,4,2,1,9,3,2,4,9,1,9,9,3,3,3
SS1HX5C45YVW,SY0DK7TJSWNG,3,4,2,7,14,3,14,14,14,7,4,14,2,14,3,7,7
SS1HX5C45YVW,I82WFJVRF4B4,5,3,15,7,7,5,15,15,3,3,7,15,5,5,3,7,3
SS1HX5C45YVW,TQPF498L1KSO,6,3,4,3,4,13,3,4,6,6,4,3,13,6,13,6,13
SS1HX5C45YVW,KSJ3RSS1WAD5,5,7,3,7,5,15,7,7,7,3,7,5,15,15,3,3,5
SS1HX5C45YVW,YBQ5IJMNA956,2,3,3,1,1,3,1,6,3,3,2,2,1,2,1,1,2
SS1HX5C45YVW,QK5DXB0HKYSB,2,3,2,1,2,3,6,3,2,2,1,3,6,1,2,6,1
SS1HX5C45YVW,MDGRYYNBVKJK,6,6,1,1,2,3,2,3,6,3,6,1,2,6,1,6,2
SS1HX5C45YVW,LJHADMN5DU8O,8,3,3,16,4,8,8,5,4,4,3,4,8,8,5,3,16
SS1HX5C45YVW,TY6A574WIWTA,4,1,4,2,1,1,8,1,2,2,1,4,4,1,8,2,2
SS1HX5C45YVW,FX8FWWVL5N0O,3,2,5,3,5,2,3,11,5,3,2,2,3,5,2,2,5
SS1HX5C45YVW,I7YH93ILGXXC,8,8,2,4,1,4,8,2,2,1,2,1,8,8,8,1,2
SS1HX5C45YVW,T7YIFYL1RTWQ,3,5,2,10,3,10,5,2,10,3,2,10,5,3,10,5,2
SS1HX5C45YVW,I1RXQFC3NG9H,13,4,3,13,3,4,6,4,2,4,6,4,2,2,4,13,4
SS1HX5C45YVW,UW0OYIIT0M1D,8,4,2,2,2,2,8,2,4,1,2,2,4,1,8,1,8
SS1HX5C45YVW,KNIXTISGD76I,3,1,2,7,1,3,3,1,3,3,7,3,1,7,3,1,7
SS1HX5C45YVW,Z122NKDK5E4P,11,5,2,3,3,5,5,5,11,2,5,2,5,2,3,2,11
SS1HX5C45YVW,YMKIUVU6TE9H,1,2,1,7,3,7,1,1,1,7,1,3,7,1,3,1,2
SS1HX5C45YVW,ML7SDZ1BXQUV,1,1,4,0,1,2,1,1,1,1,2,2,4,4,0,4,0
SS1HX5C45YVW,JTZ08A87N0O6,1,0,1,4,1,0,1,1,1,1,2,1,2,0,1,2,0
SS1HX5C45YVW,JY6VZMSQWM7J,9,9,9,3,9,3,9,3,3,2,3,9,4,2,2,1,1
SS1HX5C45YVW,WQ61M9KLNZHD,12,24,6,24,12,4,6,4,12,12,6,12,4,12,24,24,12
SS1HX5C45YVW,F3LEKV2T1HX6,3,3,12,2,6,6,6,12,2,2,3,6,12,4,12,4,3
SS1HX5C45YVW,OVS7WJEQZ2JV,8,1,8,8,2,8,4,1,2,8,8,2,1,8,8,8,8
SS1HX5C45YVW,L1TZ42H6HLTB,13,2,3,6,3,3,3,4,2,6,3,2,2,13,3,6,2
SS1HX5C45YVW,RQ945G8N0GZC,3,13,3,6,4,6,4,13,3,3,2,13,4,2,2,13,3
SS1HX5C45YVW,O4UYF2B6RO9N,3,3,8,8,4,3,4,17,17,8,5,4,5,8,8,17,8
SS1HX5C45YVW,SOTNAGIVM9KI,3,3,11,2,5,3,11,3,3,5,2,11,3,2,2,2,3
H5T6Y1CUS6GR,A95DL367DR6U,6,4,13,6,6,2,6,3,3,2,6,4,6,2,2,2,2
H5T6Y1CUS6GR,NRO0LUCJQX2G,11,5,3,2,5,3,5,2,2,5,3,2,3,2,5,2,2
H5T6Y1CUS6GR,X3XM7DH2SR40,1,5,1,5,2,2,5,1,1,2,1,1,1,1,5,5,1
H5T6Y1CUS6GR,GLVJN6Y8JY0S,3,7,15,3,15,3,5,15,15,5,15,5,15,3,3,3,3
H5T6Y1CUS6GR,O7ND2HAG133K,1,1,1,1,2,0,0,1,1,0,1,2,1,0,1,1,4
H5T6Y1CUS6GR,IATRG9R9E4W1,1,4,1,2,1,1,0,1,0,1,0,0,0,4,1,4,1
H5T6Y1CUS6GR,JXJWY5565OPW,3,13,4,6,13,13,6,13,4,4,6,13,3,13,3,2,6
H5T6Y1CUS6GR,P5F68575XN2O,1,6,1,3,1,1,6,3,6,1,1,1,2,3,3,3,1
H5T6Y1CUS6GR,IV9S2FFDMKN2,1,1,1,1,1,5,1,1,2,1,1,1,2,1,1,1,2
H5T6Y1CUS6GR,I4LHMIDD0ETG,3,19,6,19,3,3,4,3,4,9,6,6,3,4,6,9,9
H5T6Y1CUS6GR,XXU9NLGAH4M6,11,5,2,5,2,11,2,11,11,2,2,11,3,11,3,11,11
H5T6Y1CUS6GR,FWXAE3HZGGKK,3,17,5,8,3,8,17,3,5,3,3,5,3,17,3,3,5
H5T6Y1CUS6GR,YUCWWZD11UMF,4,9,1,2,2,9,9,1,9,1,9,4,4,9,4,3,2
H5T6Y1CUS6GR,EA1S0K0JBPF2,0,2,1,1,0,0,2,4,4,2,0,1,0,1,1,2,2
H5T6Y1CUS6GR,JJIZW37OX2MH,5,16,4,16,5,8,5,8,16,4,8,4,5,3,5,4,4
H5T6Y1CUS6GR,QUUGO0FD1OH1,3,10,3,5,2,5,3,2,10,2,2,5,2,5,2,2,3
